id;co2_ppm;tvoc_ppm;bmp280_temperature;bmp280_pressure;mlx_object_temperature;mlx_ambient_temperature;humidity_dht;temperature_dht;pir_uptime;timestamp;human_count;ventilation_on;door_closed
479;995.0;90.0;26.49;100541.48;23.05;25.07;31.0;23.1;10.03;2025-08-20 11:39:38;1;0;1
480;865.0;70.0;26.38;100541.8;23.45;25.05;32.0;23.1;8.36;2025-08-20 11:39:50;1;0;1
481;683.0;43.0;26.33;100541.28;22.87;25.05;32.0;23.2;7.76;2025-08-20 11:39:58;1;0;1
482;597.0;30.0;26.33;100541.41;22.83;25.01;32.0;23.3;5.88;2025-08-20 11:40:08;1;0;1
483;708.0;46.0;26.35;100541.03;22.81;25.05;31.0;23.3;0.0;2025-08-20 11:40:18;1;0;1
484;614.0;32.0;26.36;100540.04;22.81;25.05;31.0;23.2;4.25;2025-08-20 11:40:30;1;0;1
485;581.0;27.0;26.37;100540.89;22.83;25.09;31.0;23.2;4.23;2025-08-20 11:40:38;1;0;1
486;641.0;36.0;26.38;100543.12;22.87;25.09;31.0;23.3;0.0;2025-08-20 11:40:51;1;0;1
487;656.0;39.0;26.39;100541.9;22.89;25.11;31.0;23.3;0.74;2025-08-20 11:40:59;1;0;1
488;589.0;28.0;26.39;100542.56;22.87;25.11;30.0;23.2;10.03;2025-08-20 11:41:08;1;0;1
489;618.0;33.0;26.39;100541.9;22.81;25.13;30.0;23.3;8.95;2025-08-20 11:41:18;1;0;1
490;683.0;43.0;26.39;100540.56;22.83;25.13;31.0;23.3;6.08;2025-08-20 11:41:28;1;0;1
491;612.0;32.0;26.38;100541.8;22.83;25.13;31.0;23.3;0.0;2025-08-20 11:41:38;1;0;1
492;612.0;32.0;26.39;100542.0;22.87;25.15;31.0;23.3;0.0;2025-08-20 11:41:49;1;0;1
493;643.0;37.0;26.39;100542.56;22.87;25.13;31.0;23.2;7.65;2025-08-20 11:41:59;1;0;1
494;643.0;37.0;26.37;100542.22;22.93;25.17;31.0;23.3;0.0;2025-08-20 11:42:09;1;0;1
495;600.0;30.0;26.38;100542.35;22.83;25.11;31.0;23.3;2.97;2025-08-20 11:42:19;1;0;1
496;900.0;76.0;26.37;100538.89;22.83;25.13;31.0;23.3;0.0;2025-08-20 11:42:30;1;0;1
497;660.0;39.0;26.36;100540.7;22.89;25.13;31.0;23.3;6.7;2025-08-20 11:42:39;1;0;1
498;641.0;36.0;26.36;100540.04;23.21;25.13;31.0;23.2;10.03;2025-08-20 11:42:51;1;0;1
499;900.0;76.0;26.53;100543.65;26.11;25.19;31.0;23.3;10.03;2025-08-20 11:42:59;1;0;1
500;732.0;50.0;26.62;100542.67;22.99;25.19;31.0;23.3;9.22;2025-08-20 11:43:09;1;0;1
501;657.0;39.0;26.54;100543.09;23.17;25.21;32.0;23.3;3.76;2025-08-20 11:43:19;1;0;1
502;735.0;51.0;26.52;100541.33;22.99;25.21;31.0;23.3;5.7;2025-08-20 11:43:29;1;0;1
503;666.0;40.0;26.51;100541.12;22.99;25.23;32.0;23.4;8.33;2025-08-20 11:43:39;0;0;0
504;728.0;49.0;26.53;100539.54;22.65;25.21;31.0;23.3;5.78;2025-08-20 11:43:49;0;0;0
505;666.0;40.0;26.52;100539.33;22.63;25.27;31.0;23.4;0.0;2025-08-20 11:43:59;0;0;0
506;692.0;44.0;26.49;100542.15;22.53;25.27;31.0;23.4;0.0;2025-08-20 11:44:09;0;0;0
507;656.0;39.0;26.48;100543.81;22.53;25.29;31.0;23.4;0.0;2025-08-20 11:44:19;0;0;0
508;656.0;39.0;26.48;100543.91;22.51;25.29;31.0;23.3;0.0;2025-08-20 11:44:29;0;0;0
509;612.0;32.0;26.49;100541.38;22.47;25.29;31.0;23.4;0.0;2025-08-20 11:44:42;0;0;0
510;640.0;36.0;26.49;100542.81;22.47;25.31;31.0;23.4;0.0;2025-08-20 11:44:49;0;0;0
511;633.0;35.0;26.49;100541.48;22.41;25.29;31.0;23.4;0.0;2025-08-20 11:44:59;0;0;0
512;627.0;34.0;26.47;100541.03;22.37;25.29;31.0;23.3;0.0;2025-08-20 11:45:09;0;0;0
513;564.0;24.0;26.46;100540.72;22.41;25.31;31.0;23.3;0.0;2025-08-20 11:45:19;0;0;0
514;487.0;13.0;26.45;100541.18;22.31;25.29;31.0;23.2;0.0;2025-08-20 11:45:29;0;0;0
515;434.0;5.0;26.44;100541.08;22.35;25.31;30.0;23.3;0.0;2025-08-20 11:45:39;0;0;0
516;406.0;0.0;26.42;100541.33;22.31;25.31;30.0;23.3;0.0;2025-08-20 11:45:49;0;0;0
517;400.0;0.0;26.41;100540.98;22.29;25.29;29.0;23.2;0.0;2025-08-20 11:46:03;0;0;0
518;405.0;0.0;26.4;100537.54;22.29;25.33;29.0;23.2;0.0;2025-08-20 11:46:09;0;0;0
519;403.0;0.0;26.39;100538.66;22.23;25.29;29.0;23.0;0.0;2025-08-20 11:46:19;0;0;0
520;406.0;0.0;26.38;100539.02;22.29;25.29;28.0;23.0;0.0;2025-08-20 11:46:29;0;0;0
521;413.0;1.0;26.36;100540.04;22.25;25.27;28.0;23.0;0.0;2025-08-20 11:46:43;0;0;0
522;423.0;3.0;26.34;100540.27;22.23;25.29;29.0;23.0;0.0;2025-08-20 11:46:52;0;0;0
523;410.0;1.0;26.33;100537.28;22.23;25.27;29.0;22.9;0.0;2025-08-20 11:46:59;0;0;0
524;461.0;9.0;26.31;100536.16;22.23;25.27;29.0;22.9;0.0;2025-08-20 11:47:09;0;0;0
525;415.0;2.0;26.29;100539.88;22.17;25.27;29.0;22.8;0.0;2025-08-20 11:47:19;0;0;0
526;403.0;0.0;26.27;100537.43;22.19;25.27;29.0;22.8;0.0;2025-08-20 11:47:30;0;0;0
527;409.0;1.0;26.24;100539.58;22.19;25.23;29.0;22.8;0.0;2025-08-20 11:47:41;0;0;0
528;442.0;6.0;26.22;100541.69;22.19;25.21;29.0;22.7;0.0;2025-08-20 11:47:50;0;0;0
529;400.0;0.0;26.22;100542.36;22.19;25.21;29.0;22.7;0.0;2025-08-20 11:48:00;0;0;0
530;416.0;2.0;26.2;100540.04;22.17;25.23;29.0;22.8;0.0;2025-08-20 11:48:10;0;0;0
531;400.0;0.0;26.19;100542.39;22.17;25.21;29.0;22.8;0.0;2025-08-20 11:48:20;0;0;0
532;406.0;0.0;26.16;100539.77;22.19;25.17;29.0;22.8;0.0;2025-08-20 11:48:30;0;0;0
533;400.0;0.0;26.17;100541.28;22.23;25.19;29.0;22.6;0.0;2025-08-20 11:48:40;0;0;0
534;433.0;5.0;26.16;100539.88;22.17;25.15;29.0;22.5;0.0;2025-08-20 11:48:50;0;0;0
535;418.0;2.0;26.14;100537.31;22.17;25.17;29.0;22.7;0.0;2025-08-20 11:49:00;0;0;0
536;418.0;2.0;26.12;100537.66;22.17;25.15;29.0;22.7;0.0;2025-08-20 11:49:10;0;0;0
537;407.0;1.0;26.12;100534.89;22.19;25.19;29.0;22.7;0.0;2025-08-20 11:49:21;0;0;0
538;409.0;1.0;26.11;100538.79;22.19;25.11;28.0;22.3;0.0;2025-08-20 11:49:30;0;0;0
539;400.0;0.0;26.1;100537.88;22.17;25.13;28.0;22.3;0.0;2025-08-20 11:49:40;0;0;0
540;406.0;0.0;26.1;100537.8;22.17;25.11;28.0;22.7;0.0;2025-08-20 11:49:50;0;0;0
541;407.0;1.0;26.07;100536.48;22.11;25.09;29.0;22.2;0.0;2025-08-20 11:50:00;0;0;0
542;409.0;1.0;26.05;100536.83;23.93;25.09;29.0;22.2;1.46;2025-08-20 11:50:10;0;0;0
543;407.0;1.0;26.05;100536.16;22.31;25.09;29.0;22.7;9.24;2025-08-20 11:50:20;1;0;0
544;410.0;1.0;26.05;100538.16;22.37;25.07;29.0;22.2;0.87;2025-08-20 11:50:30;1;0;0
545;548.0;22.0;26.05;100540.16;22.31;25.09;29.0;22.5;8.02;2025-08-20 11:50:40;1;0;0
546;495.0;14.0;26.08;100536.69;22.37;25.05;28.0;22.3;3.39;2025-08-20 11:50:50;1;0;0
547;445.0;6.0;26.07;100537.14;22.41;25.07;28.0;22.5;5.31;2025-08-20 11:51:00;1;0;0
548;432.0;4.0;26.08;100539.36;22.43;25.01;28.0;22.3;3.87;2025-08-20 11:51:10;1;0;0
549;588.0;28.0;26.09;100536.93;22.43;25.05;28.0;22.5;7.78;2025-08-20 11:51:20;1;0;0
550;518.0;17.0;26.09;100534.92;22.41;25.07;28.0;22.5;0.0;2025-08-20 11:51:30;1;0;0
551;457.0;8.0;26.09;100536.37;22.35;24.99;29.0;22.3;0.0;2025-08-20 11:51:40;1;0;0
552;497.0;14.0;26.09;100534.92;22.37;25.01;29.0;22.5;0.0;2025-08-20 11:51:50;1;0;0
553;486.0;13.0;26.09;100538.27;22.41;25.01;29.0;22.1;0.0;2025-08-20 11:52:00;1;0;0
554;492.0;14.0;26.08;100537.47;22.41;24.99;29.0;22.4;0.0;2025-08-20 11:52:10;1;0;0
555;476.0;11.0;26.08;100539.46;22.37;24.99;29.0;22.5;3.09;2025-08-20 11:52:20;1;0;0
556;502.0;15.0;26.08;100537.36;22.35;24.95;29.0;22.5;0.0;2025-08-20 11:52:30;1;0;0
557;574.0;26.0;26.07;100537.92;22.41;24.95;29.0;22.1;7.48;2025-08-20 11:52:43;1;0;0
558;515.0;17.0;26.06;100537.61;22.43;24.95;29.0;22.3;4.95;2025-08-20 11:52:50;1;0;0
559;483.0;12.0;26.06;100538.27;22.47;24.97;29.0;22.5;0.0;2025-08-20 11:53:00;1;0;0
560;478.0;11.0;26.05;100535.5;22.47;24.95;29.0;22.7;0.0;2025-08-20 11:53:10;1;0;0
561;459.0;8.0;26.04;100535.92;22.53;24.95;29.0;22.6;0.0;2025-08-20 11:53:21;1;0;0
562;465.0;9.0;26.02;100535.53;22.47;24.93;29.0;22.3;5.44;2025-08-20 11:53:31;1;0;0
563;427.0;4.0;26.02;100536.06;22.35;24.95;29.0;22.7;5.5;2025-08-20 11:53:41;1;0;0
564;402.0;0.0;26.02;100535.4;22.43;24.91;29.0;22.3;0.0;2025-08-20 11:53:52;1;0;0
565;428.0;4.0;25.99;100534.2;22.43;24.93;29.0;22.3;5.32;2025-08-20 11:54:01;1;0;0
566;450.0;7.0;25.96;100533.68;22.41;24.91;28.0;22.7;6.06;2025-08-20 11:54:11;1;0;0
567;436.0;5.0;25.9;100534.28;22.29;24.87;28.0;22.3;8.44;2025-08-20 11:54:21;1;0;0
568;465.0;9.0;25.93;100533.58;23.03;24.79;29.0;22.3;7.99;2025-08-20 11:54:31;1;0;0
569;452.0;7.0;25.91;100535.27;22.47;24.81;29.0;22.4;9.57;2025-08-20 11:54:41;1;0;0
570;472.0;10.0;25.9;100534.95;22.51;24.81;29.0;22.7;10.03;2025-08-20 11:54:51;1;0;0
571;443.0;6.0;25.89;100534.17;22.57;24.79;29.0;22.3;8.09;2025-08-20 11:55:01;1;0;0
572;450.0;7.0;25.9;100535.02;22.59;24.79;29.0;22.2;1.09;2025-08-20 11:55:11;1;0;0
573;455.0;8.0;25.91;100534.59;22.47;24.79;29.0;22.8;4.32;2025-08-20 11:55:21;1;0;0
574;472.0;10.0;25.92;100535.37;22.51;24.77;29.0;22.3;7.46;2025-08-20 11:55:32;1;0;0
575;462.0;9.0;25.92;100534.7;22.53;24.79;29.0;22.7;2.78;2025-08-20 11:55:41;1;0;0
576;455.0;8.0;25.92;100534.14;22.53;24.77;29.0;22.3;0.0;2025-08-20 11:55:53;1;0;0
577;455.0;8.0;25.93;100536.91;22.53;24.75;29.0;22.4;2.34;2025-08-20 11:56:01;1;0;0
578;464.0;9.0;25.95;100534.8;22.65;24.79;29.0;22.5;9.4;2025-08-20 11:56:11;1;0;0
579;451.0;7.0;25.92;100534.8;22.69;24.77;29.0;22.5;8.5;2025-08-20 11:56:21;1;0;0
580;455.0;8.0;25.92;100538.7;22.75;24.81;29.0;22.3;8.24;2025-08-20 11:56:31;1;0;0
581;447.0;7.0;25.9;100535.02;22.57;24.77;29.0;22.5;9.28;2025-08-20 11:56:41;1;0;0
582;438.0;5.0;25.9;100534.36;22.93;24.75;29.0;22.3;8.46;2025-08-20 11:56:51;1;0;0
583;455.0;8.0;25.91;100536.47;23.05;24.79;29.0;22.5;5.96;2025-08-20 11:57:02;1;0;0
584;400.0;0.0;25.89;100537.51;22.83;24.73;29.0;22.7;0.0;2025-08-20 11:57:11;1;0;0
585;427.0;4.0;25.8;100534.75;22.65;24.71;28.0;22.7;7.13;2025-08-20 11:57:21;1;0;0
586;501.0;15.0;25.79;100534.67;22.81;24.73;29.0;22.8;8.12;2025-08-20 11:57:31;1;0;0
587;470.0;10.0;25.81;100534.33;22.71;24.69;29.0;22.5;9.95;2025-08-20 11:57:41;1;0;0
588;470.0;10.0;25.83;100533.44;23.03;24.69;29.0;22.7;9.06;2025-08-20 11:57:51;1;0;0
589;400.0;0.0;0.0;0.0;22.71;24.73;39.0;22.3;6.42;2025-08-21 10:11:14;1;0;1
590;400.0;0.0;0.0;0.0;22.75;24.81;39.0;22.4;8.05;2025-08-21 10:11:24;1;0;1
591;411.0;1.0;0.0;0.0;22.59;24.89;39.0;22.4;2.45;2025-08-21 10:11:34;1;0;1
592;400.0;0.0;0.0;0.0;22.59;24.91;38.0;22.4;4.42;2025-08-21 10:11:45;1;0;1
593;413.0;1.0;0.0;0.0;22.43;24.99;38.0;22.5;6.87;2025-08-21 10:11:55;1;0;1
594;400.0;0.0;0.0;0.0;22.47;25.07;38.0;22.4;2.24;2025-08-21 10:12:05;0;0;1
595;400.0;0.0;0.0;0.0;22.43;25.09;38.0;22.5;0.0;2025-08-21 10:12:15;0;0;1
596;400.0;0.0;0.0;0.0;22.41;25.13;38.0;22.5;0.0;2025-08-21 10:12:25;0;0;1
597;400.0;0.0;0.0;0.0;22.43;25.15;38.0;22.4;0.0;2025-08-21 10:12:35;0;0;1
598;400.0;0.0;0.0;0.0;22.37;25.17;38.0;22.4;0.0;2025-08-21 10:12:45;0;0;1
599;400.0;0.0;0.0;0.0;22.43;25.23;38.0;22.5;0.0;2025-08-21 10:12:55;0;0;1
600;400.0;0.0;0.0;0.0;22.47;25.23;38.0;22.6;0.0;2025-08-21 10:13:05;0;0;1
601;400.0;0.0;0.0;0.0;22.51;25.33;38.0;22.5;0.0;2025-08-21 10:13:15;0;0;1
602;400.0;0.0;0.0;0.0;22.47;25.29;38.0;22.5;0.0;2025-08-21 10:13:25;0;0;1
603;400.0;0.0;0.0;0.0;22.53;25.35;38.0;22.4;0.0;2025-08-21 10:13:35;0;0;1
604;406.0;0.0;0.0;0.0;22.43;25.35;38.0;22.5;0.0;2025-08-21 10:13:45;0;0;1
605;400.0;0.0;0.0;0.0;22.43;25.37;38.0;22.6;0.0;2025-08-21 10:13:57;0;0;1
606;400.0;0.0;0.0;0.0;22.43;25.39;38.0;22.5;0.0;2025-08-21 10:14:05;0;0;1
607;400.0;0.0;0.0;0.0;22.43;25.37;38.0;22.5;0.0;2025-08-21 10:14:15;0;0;1
608;400.0;0.0;0.0;0.0;22.43;25.41;38.0;22.5;0.0;2025-08-21 10:14:25;0;0;1
609;405.0;0.0;0.0;0.0;22.43;25.35;38.0;22.5;0.0;2025-08-21 10:14:35;0;0;1
610;400.0;0.0;0.0;0.0;22.51;25.41;38.0;22.5;0.0;2025-08-21 10:14:45;0;0;1
611;400.0;0.0;0.0;0.0;22.51;25.39;38.0;22.6;0.0;2025-08-21 10:14:55;0;0;1
612;400.0;0.0;0.0;0.0;22.43;25.37;38.0;22.5;0.0;2025-08-21 10:15:06;0;0;1
613;400.0;0.0;0.0;0.0;22.41;25.39;38.0;22.7;0.0;2025-08-21 10:15:19;0;0;1
614;400.0;0.0;0.0;0.0;22.47;25.35;38.0;22.7;0.0;2025-08-21 10:15:25;0;0;1
615;400.0;0.0;0.0;0.0;22.43;25.35;38.0;22.5;0.0;2025-08-21 10:15:36;0;0;1
616;400.0;0.0;0.0;0.0;22.43;25.35;38.0;22.4;0.0;2025-08-21 10:15:46;0;0;1
617;409.0;1.0;0.0;0.0;22.31;25.33;38.0;22.7;0.0;2025-08-21 10:15:56;0;0;1
618;400.0;0.0;0.0;0.0;22.41;25.29;37.0;22.6;0.0;2025-08-21 10:16:06;0;0;1
619;407.0;1.0;0.0;0.0;22.43;25.27;38.0;22.6;0.0;2025-08-21 10:16:16;0;0;1
620;415.0;2.0;0.0;0.0;22.43;25.27;37.0;22.8;0.0;2025-08-21 10:16:26;0;0;1
621;406.0;0.0;0.0;0.0;22.47;25.23;37.0;22.6;0.0;2025-08-21 10:16:36;0;0;1
622;418.0;2.0;0.0;0.0;22.43;25.23;37.0;22.6;0.0;2025-08-21 10:16:46;0;0;1
623;415.0;2.0;0.0;0.0;22.53;25.19;38.0;22.7;0.0;2025-08-21 10:16:56;0;0;1
624;406.0;0.0;0.0;0.0;22.41;25.23;38.0;22.7;0.0;2025-08-21 10:17:06;0;0;1
625;400.0;0.0;0.0;0.0;22.43;25.19;38.0;22.5;0.0;2025-08-21 10:17:20;0;0;1
626;410.0;1.0;0.0;0.0;22.47;25.17;38.0;22.7;0.0;2025-08-21 10:17:26;0;0;1
627;406.0;0.0;0.0;0.0;22.37;25.13;38.0;22.5;0.0;2025-08-21 10:17:36;0;0;1
628;400.0;0.0;0.0;0.0;22.37;25.09;38.0;22.8;0.0;2025-08-21 10:17:46;0;0;1
629;400.0;0.0;0.0;0.0;22.37;25.09;38.0;22.5;0.0;2025-08-21 10:17:57;0;0;1
630;409.0;1.0;0.0;0.0;22.37;25.05;38.0;22.8;0.0;2025-08-21 10:18:06;0;0;1
631;409.0;1.0;0.0;0.0;22.41;25.09;38.0;22.5;0.0;2025-08-21 10:18:18;0;0;1
632;406.0;0.0;0.0;0.0;22.43;25.05;38.0;22.5;0.0;2025-08-21 10:18:26;0;0;1
633;402.0;0.0;0.0;0.0;22.47;25.01;38.0;22.7;0.0;2025-08-21 10:18:36;0;0;1
634;416.0;2.0;0.0;0.0;22.47;25.05;38.0;22.8;0.0;2025-08-21 10:18:46;0;0;1
635;407.0;1.0;0.0;0.0;22.43;24.99;38.0;22.5;0.0;2025-08-21 10:18:56;0;0;1
636;409.0;1.0;0.0;0.0;22.47;24.99;38.0;22.5;0.0;2025-08-21 10:19:06;0;0;1
637;407.0;1.0;0.0;0.0;22.47;25.01;38.0;22.7;0.0;2025-08-21 10:19:16;0;0;1
638;400.0;0.0;0.0;0.0;22.41;24.97;38.0;22.5;0.0;2025-08-21 10:19:27;0;0;1
639;417.0;2.0;0.0;0.0;22.43;24.95;38.0;22.8;0.0;2025-08-21 10:19:38;0;0;1
640;411.0;1.0;0.0;0.0;22.51;24.95;38.0;22.5;0.0;2025-08-21 10:19:49;0;0;1
641;408.0;1.0;0.0;0.0;22.41;24.93;38.0;22.8;0.0;2025-08-21 10:19:57;0;0;1
642;408.0;1.0;0.0;0.0;22.47;24.95;38.0;22.5;0.0;2025-08-21 10:20:07;0;0;1
643;400.0;0.0;0.0;0.0;22.43;24.91;38.0;22.8;0.0;2025-08-21 10:20:17;0;0;1
644;400.0;0.0;0.0;0.0;22.43;24.87;38.0;22.7;0.0;2025-08-21 10:20:34;0;0;1
645;400.0;0.0;0.0;0.0;22.43;24.85;38.0;22.8;0.0;2025-08-21 10:20:37;0;0;1
646;402.0;0.0;0.0;0.0;22.41;24.85;38.0;22.6;0.0;2025-08-21 10:20:47;0;0;1
647;414.0;2.0;0.0;0.0;22.41;24.81;38.0;22.5;0.0;2025-08-21 10:20:57;0;0;1
648;413.0;1.0;0.0;0.0;22.47;24.79;38.0;22.7;0.0;2025-08-21 10:21:07;0;0;1
649;408.0;1.0;0.0;0.0;22.41;24.73;38.0;22.8;0.0;2025-08-21 10:21:17;0;0;1
650;405.0;0.0;0.0;0.0;22.43;24.77;38.0;22.6;0.0;2025-08-21 10:21:27;0;0;1
651;403.0;0.0;0.0;0.0;22.51;24.73;38.0;22.4;0.0;2025-08-21 10:21:37;0;0;1
652;417.0;2.0;0.0;0.0;22.43;24.73;38.0;22.5;0.0;2025-08-21 10:21:49;0;0;1
653;415.0;2.0;0.0;0.0;22.41;24.69;38.0;22.8;0.0;2025-08-21 10:21:57;0;0;1
654;405.0;0.0;0.0;0.0;22.51;24.73;38.0;22.8;0.0;2025-08-21 10:22:07;0;0;1
655;403.0;0.0;0.0;0.0;22.43;24.67;38.0;22.6;0.0;2025-08-21 10:22:17;0;0;1
656;405.0;0.0;0.0;0.0;22.51;24.71;38.0;22.4;0.0;2025-08-21 10:22:39;0;0;1
657;418.0;2.0;0.0;0.0;22.37;24.67;38.0;22.5;0.0;2025-08-21 10:22:47;0;0;1
658;418.0;2.0;0.0;0.0;22.47;24.69;38.0;22.5;0.0;2025-08-21 10:22:57;0;0;1
659;415.0;2.0;0.0;0.0;22.37;24.59;38.0;22.5;0.0;2025-08-21 10:23:07;0;0;1
660;406.0;0.0;0.0;0.0;22.51;24.65;38.0;22.8;0.0;2025-08-21 10:23:17;0;0;1
661;410.0;1.0;0.0;0.0;22.41;24.59;38.0;22.8;0.0;2025-08-21 10:23:27;0;0;1
662;411.0;1.0;0.0;0.0;22.47;24.59;38.0;22.5;0.0;2025-08-21 10:23:40;0;0;1
663;411.0;1.0;0.0;0.0;22.51;24.57;38.0;22.5;0.0;2025-08-21 10:23:48;0;0;1
664;409.0;1.0;0.0;0.0;22.41;24.59;38.0;22.8;0.0;2025-08-21 10:23:58;0;0;1
665;416.0;2.0;0.0;0.0;22.53;24.57;38.0;22.4;0.0;2025-08-21 10:24:10;0;0;1
666;411.0;1.0;0.0;0.0;22.51;24.55;38.0;22.5;0.0;2025-08-21 10:24:18;0;0;1
667;405.0;0.0;0.0;0.0;22.41;24.53;38.0;22.5;0.0;2025-08-21 10:24:28;0;0;1
668;405.0;0.0;0.0;0.0;22.47;24.51;38.0;22.5;0.0;2025-08-21 10:24:38;0;0;1
669;416.0;2.0;0.0;0.0;22.43;24.53;38.0;22.5;0.0;2025-08-21 10:24:48;0;0;1
670;416.0;2.0;0.0;0.0;22.47;24.49;38.0;22.8;0.0;2025-08-21 10:24:58;0;0;1
671;416.0;2.0;0.0;0.0;22.43;24.47;38.0;22.4;0.0;2025-08-21 10:25:08;0;0;1
672;408.0;1.0;0.0;0.0;22.41;24.43;38.0;22.5;0.0;2025-08-21 10:25:18;0;0;1
673;410.0;1.0;0.0;0.0;22.43;24.47;38.0;22.8;0.0;2025-08-21 10:25:28;0;0;1
674;414.0;2.0;0.0;0.0;22.47;24.45;38.0;22.8;0.0;2025-08-21 10:25:38;0;0;1
675;414.0;2.0;0.0;0.0;22.47;24.45;38.0;22.5;0.0;2025-08-21 10:25:57;0;0;1
676;416.0;2.0;0.0;0.0;22.41;24.43;38.0;22.8;0.0;2025-08-21 10:25:58;0;0;1
677;408.0;1.0;0.0;0.0;22.35;24.41;38.0;22.4;0.0;2025-08-21 10:26:20;0;0;1
678;418.0;2.0;0.0;0.0;22.43;24.41;38.0;22.5;0.0;2025-08-21 10:26:34;0;0;1
679;415.0;2.0;0.0;0.0;22.47;24.41;38.0;22.8;0.0;2025-08-21 10:26:38;0;0;1
680;411.0;1.0;0.0;0.0;22.51;24.43;38.0;22.6;0.0;2025-08-21 10:26:48;0;0;1
681;411.0;1.0;0.0;0.0;22.47;24.37;38.0;22.5;0.0;2025-08-21 10:26:58;0;0;1
682;400.0;0.0;0.0;0.0;22.43;24.33;38.0;22.4;0.0;2025-08-21 10:27:09;0;0;1
683;414.0;2.0;0.0;0.0;22.51;24.35;38.0;22.4;7.06;2025-08-21 10:27:18;0;0;1
684;409.0;1.0;0.0;0.0;22.43;24.37;38.0;22.4;2.8;2025-08-21 10:27:29;0;0;1
685;406.0;0.0;0.0;0.0;22.43;24.35;38.0;22.5;0.0;2025-08-21 10:27:39;0;0;1
686;401.0;0.0;0.0;0.0;22.43;24.35;39.0;22.4;0.0;2025-08-21 10:27:49;0;0;1
687;409.0;1.0;0.0;0.0;22.41;24.33;38.0;22.5;0.0;2025-08-21 10:27:59;0;0;1
688;407.0;1.0;0.0;0.0;22.43;24.33;38.0;22.5;0.0;2025-08-21 10:28:09;0;0;1
689;401.0;0.0;0.0;0.0;22.47;24.31;38.0;22.5;0.0;2025-08-21 10:28:19;0;0;1
690;414.0;2.0;0.0;0.0;22.41;24.31;38.0;22.8;0.0;2025-08-21 10:28:29;0;0;1
691;414.0;2.0;0.0;0.0;22.41;24.31;39.0;22.5;0.0;2025-08-21 10:28:39;0;0;1
692;414.0;2.0;0.0;0.0;22.51;24.25;38.0;22.5;0.0;2025-08-21 10:28:59;0;0;1
693;411.0;1.0;0.0;0.0;22.37;24.29;39.0;22.8;0.0;2025-08-21 10:29:09;0;0;1
694;400.0;0.0;0.0;0.0;22.47;24.27;39.0;22.8;0.0;2025-08-21 10:29:19;0;0;1
695;416.0;2.0;0.0;0.0;22.43;24.27;39.0;22.5;0.0;2025-08-21 10:29:29;0;0;1
696;416.0;2.0;0.0;0.0;22.43;24.27;39.0;22.5;0.0;2025-08-21 10:29:39;0;0;1
697;409.0;1.0;0.0;0.0;22.41;24.23;38.0;22.8;0.0;2025-08-21 10:29:51;0;0;1
698;416.0;2.0;0.0;0.0;22.43;24.25;39.0;22.7;0.0;2025-08-21 10:29:59;0;0;1
699;411.0;1.0;0.0;0.0;22.43;24.23;39.0;22.4;0.0;2025-08-21 10:30:09;0;0;1
700;410.0;1.0;0.0;0.0;22.51;24.23;38.0;22.8;0.0;2025-08-21 10:30:20;0;0;1
701;411.0;1.0;0.0;0.0;22.47;24.23;39.0;22.7;0.0;2025-08-21 10:30:29;0;0;1
702;415.0;2.0;0.0;0.0;22.51;24.21;39.0;22.4;0.0;2025-08-21 10:30:43;0;0;1
703;418.0;2.0;0.0;0.0;22.43;24.19;39.0;22.5;0.0;2025-08-21 10:30:57;0;0;1
704;422.0;3.0;0.0;0.0;22.47;24.19;39.0;22.7;0.0;2025-08-21 10:30:59;0;0;1
705;417.0;2.0;0.0;0.0;22.37;24.15;39.0;22.5;0.0;2025-08-21 10:31:09;0;0;1
706;400.0;0.0;0.0;0.0;22.37;24.15;39.0;22.8;0.0;2025-08-21 10:31:24;0;0;1
707;420.0;3.0;0.0;0.0;22.47;24.13;39.0;22.8;0.0;2025-08-21 10:31:30;0;0;1
708;420.0;3.0;0.0;0.0;22.47;24.13;39.0;22.7;0.0;2025-08-21 10:31:40;0;0;1
709;420.0;3.0;0.0;0.0;22.37;24.15;39.0;22.8;0.0;2025-08-21 10:31:51;0;0;1
710;418.0;2.0;0.0;0.0;22.43;24.15;39.0;22.4;0.0;2025-08-21 10:32:00;0;0;1
711;418.0;2.0;0.0;0.0;22.43;24.13;39.0;22.8;0.0;2025-08-21 10:32:10;0;0;1
712;414.0;2.0;0.0;0.0;22.41;24.13;39.0;22.4;0.0;2025-08-21 10:32:20;0;0;1
713;418.0;2.0;0.0;0.0;22.87;24.13;39.0;22.5;6.66;2025-08-21 10:32:30;0;0;1
714;439.0;5.0;0.0;0.0;22.99;24.13;39.0;22.5;4.8;2025-08-21 10:32:40;0;0;1
715;454.0;8.0;0.0;0.0;22.83;24.11;39.0;22.4;6.2;2025-08-21 10:32:50;0;0;1
716;432.0;4.0;0.0;0.0;22.59;24.13;39.0;22.5;10.04;2025-08-21 10:33:00;0;0;0
717;422.0;3.0;0.0;0.0;22.59;24.09;39.0;22.5;6.27;2025-08-21 10:33:10;0;0;0
718;414.0;2.0;0.0;0.0;22.51;24.15;39.0;22.5;0.0;2025-08-21 10:33:20;0;0;0
719;439.0;5.0;0.0;0.0;22.47;24.13;39.0;22.8;0.0;2025-08-21 10:33:30;0;0;0
